theta_B_deg,kdf,residual_norm,radius_residual,length_residual,mass_residual,performance_residual,rao_exit_residual,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
24.5,0.14333333333333334,0.1661609163677133,-0.12266360773331304,-0.2603497450014548,2.3378375001060823e-10,-0.26762461352584904,1.21254209765634,3.0127428763357704,3.2299799970862186,0.2172371207504482,19.884061583079898,23.884061583079898,3.999999999999999,4.0,13.741782001466845,3.198142932377797,True,0,ok
24.5,0.14666666666666667,0.1506186634968742,-0.10854507741813023,-0.2372254445649665,8.34696466844566e-10,-0.2601710108925521,1.299198907169472,3.0393792630398093,3.2589629209753004,0.21958365793549106,19.690385502607693,23.690385502607693,3.999999999999999,4.0,13.534788036257996,3.227978537535467,True,0,ok
24.5,0.15000000000000002,0.13430455352346413,-0.09373152221679254,-0.21290265624067267,2.9650302697308874e-10,-0.2530044157969856,1.4052503916702186,3.0671452674713127,3.2892016879199653,0.2220564204486526,19.474571895652083,23.474571895652083,3.999999999999999,4.0,13.318801798200154,3.259621696705856,True,0,ok
24.5,0.15333333333333335,0.11828983325153859,-0.07933458694763294,-0.18890070742556495,7.922762504375444e-10,-0.24614641461085515,1.5231443993769749,3.093755749677979,3.3182075407099396,0.22445179103196056,19.279856696240284,23.279856696240284,3.999999999999999,4.0,13.118780809171996,3.2897280978208063,True,0,ok
24.5,0.15666666666666668,0.1019568537937769,-0.06469701399179785,-0.1643164522715906,6.691362337550606e-10,-0.2395633776512467,1.66341321029234,3.1205448545316274,3.3474332540663303,0.22688839953470286,19.081415521194447,23.081415521194447,3.999999999999999,4.0,12.920051943736546,3.3202408493214017,True,0,ok
24.5,0.16,0.08528297669777556,-0.04994176031103564,-0.1390157506196152,6.464622552033648e-10,-0.23329887499251709,1.827520731007569,3.1478024703457286,3.3771959378904954,0.22939346754476686,18.873920061801805,22.873920061801805,3.999999999999999,4.0,12.712998866386002,3.350765889715392,True,0,ok
24.5,0.16333333333333333,0.06885912220235894,-0.03530239602249902,-0.11392311866565458,5.8648386295558835e-09,-0.2272662899271054,2.0245966181377644,3.1739923408755892,3.4058172495680448,0.23182490869245553,18.685340655483312,22.68534065548331,3.999999999999999,4.0,12.526877742514035,3.3807247021176035,True,0,ok
24.5,0.16666666666666669,0.05209141555386645,-0.02021596369844622,-0.08793100440094657,2.4807933231146587e-08,-0.22149372759427663,2.273452462736833,3.2007148356234,3.4350453321345493,0.23433049651114946,18.48677145577563,22.48677145577563,3.999999999999999,4.0,12.338204791366135,3.4116264808137964,True,0,ok
24.5,0.17,0.03567016987429034,-0.005062352426815781,-0.06157479715345317,3.026265376208608e-10,-0.21598499856416378,2.584459259900273,3.2272636180340935,3.4641080707337593,0.2368444526996658,18.29095856090795,22.29095856090795,3.999999999999999,4.0,12.15410648943764,3.442417939896467,True,0,ok
24.5,0.17333333333333334,0.02106290962231018,0.010004155434202838,-0.03508354827153505,2.965293832435081e-10,-0.21072268011169387,2.9770281663472513,3.2533615886334797,3.492701219351076,0.23933963071759612,18.102831810936056,22.102831810936056,3.999999999999999,4.0,11.97708214946928,3.4726784128541657,True,0,ok
