theta_B_deg,kdf,residual_norm,radius_residual,length_residual,mass_residual,performance_residual,rao_exit_residual,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
24.566666666666666,0.19333333333333336,0.05444818760756906,0.020152106005745796,0.09212875785974915,2.3920111229485824e-09,-0.17388645162806163,3.6872238703959583,3.4314877470834984,3.4314877470834984,0.0,16.919920011138437,16.919920011138437,0.0,0.0,9.94536945266785,3.541385873727543,True,0,ok
24.566666666666666,0.19666666666666668,0.07184358454789719,0.03359039885954668,0.11981730687396172,2.083628680986113e-09,-0.16983153755407523,4.613820529097747,3.4571811722952868,3.4571811722952868,0.0,16.7401369220422,16.7401369220422,0.0,0.0,9.789573738753495,3.569624227003384,True,0,ok
24.566666666666666,0.2,0.08964718549405117,0.04711256512241126,0.1479535731525242,4.103626220464407e-08,-0.16596527162583263,6.094329214585386,3.482835176222162,3.482835176222162,0.0,16.56088812027528,16.56088812027528,0.0,0.0,9.63580458461383,3.59786570347453,True,0,ok
24.633333333333333,0.1,0.3597264449503415,-0.3271040924068672,-0.5302945014994148,2.3732838662143e-10,-0.38578064117406996,0.4657900605624221,2.6993102614151288,2.6993102614151288,0.0,22.200114498701335,22.200114498701335,0.0,0.0,15.492709735212658,2.7554506359367306,True,0,ok
24.633333333333333,0.10333333333333333,0.3466842221789839,-0.31485117660631096,-0.5113106553878599,3.087467490999844e-10,-0.37379361019500545,0.4789789634204278,2.728158191822995,2.728158191822995,0.0,21.980620133781155,21.980620133781155,0.0,0.0,15.219047413663695,2.785799898659705,True,0,ok
24.633333333333333,0.10666666666666667,0.33364097741586185,-0.3027045790172176,-0.4922589189390518,1.0969850238621862e-09,-0.36226627193465516,0.4937249392825056,2.7563294771408002,2.7563294771408002,0.0,21.77472799868532,21.77472799868532,0.0,0.0,14.960984116198244,2.8154050809351134,True,0,ok
24.633333333333333,0.11,0.3211741473882281,-0.29120402344938184,-0.47398176713725776,1.8678199455927154e-09,-0.35122927860414466,0.5096184704428474,2.781695783842578,2.781695783842578,0.0,21.62521499752174,21.62521499752174,0.0,0.0,14.74898713505014,2.841750489382853,True,0,ok
24.633333333333333,0.11333333333333334,0.30854923398274425,-0.2796248014155607,-0.4554315094581435,2.050258622421533e-10,-0.34054261242664685,0.5270455774345268,2.807123568190941,2.807123568190941,0.0,21.473189034338205,21.473189034338205,0.0,0.0,14.539581512989447,2.8681989381334367,True,0,ok
24.633333333333333,0.11666666666666667,0.2958582484068665,-0.26806282304454515,-0.43673634191869837,4.226385970875383e-09,-0.33020371428007605,0.5460915650016472,2.832317732920526,2.832317732920526,0.0,21.32510677553813,21.32510677553813,0.0,0.0,14.337227064820116,2.8943965594034893,True,0,ok
24.633333333333333,0.12000000000000001,0.28297751021862627,-0.25639405587309305,-0.41772108156225907,6.568464914549747e-10,-0.32018565461347975,0.5670139907577214,2.85766401574864,2.85766401574864,0.0,21.17299949774905,21.17299949774905,0.0,0.0,14.135963602413682,2.920807826332564,True,0,ok
