theta_B_deg,kdf,residual_norm,radius_residual,length_residual,mass_residual,performance_residual,rao_exit_residual,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
18.6,0.4099999999999999,0.07380325461822211,0.007402843096394339,0.07988360550696279,1.762467599285406e-09,-0.09952169945305638,2.6555450383049664,2.9389407822011204,3.4389407822011204,0.5,11.7184865850493,21.718486585049302,10.0,0.0,9.681300442793544,3.5011072118566324,True,0,ok
18.6,0.4499999999999999,0.06268520711444303,-0.056191029201982094,0.05448985259306632,4.83632562702741e-09,-0.07524446673709473,1.2046338744134477,3.072367874528502,3.2390345411951684,0.16666666666666652,10.57487491326336,20.57487491326336,10.000000000000002,0.0,9.589469085107194,3.3632102520697265,True,0,ok
18.6,0.48999999999999994,0.08331177050289562,-0.1310430351668991,0.01989047704896351,1.6587678215112754e-10,-0.057049497543737795,0.5221107466726818,3.203141665515312,3.0364749988486457,-0.16666666666666652,9.48631700780566,19.48631700780566,10.000000000000002,0.0,9.427987661363245,3.1997039181042766,True,0,ok
18.6,0.5299999999999999,0.10560457483881795,-0.07458157442474775,0.16166614034569218,6.728852682256527e-07,-0.0419359810033732,0.8651905641399372,3.3309710182456986,3.164304351579032,-0.16666666666666652,8.456979432330588,18.456979432330588,10.0,0.0,8.46507169649574,3.3471563258324166,True,0,ok
18.6,0.57,0.1145520390618531,-0.1618980510494325,0.11039087941482728,6.960772755512428e-10,-0.031134928426148213,0.2425796657708331,3.4558222164837704,2.9558222164837704,-0.5,7.485540274722807,17.48554027472281,10.0,0.0,8.241878334215855,3.158607176841698,True,0,ok
18.6,0.61,0.14020132494210372,-0.20346165714557643,0.13119889225080944,7.590920079084215e-09,-0.01895888420504942,-0.9838071959395507,3.5776426281810396,3.410975961514373,-0.16666666666666652,6.570921222820212,-3.4290787771797877,-10.0,0.0,0.06089584234388814,3.4123246617497642,True,0,ok
18.6,0.6499999999999999,0.1428203453087519,-0.15889698008184813,0.18929831011275772,5.042654208301148e-10,-0.010528656688123346,-0.9819560636543412,3.696450822367025,3.5297841557003586,-0.16666666666666652,5.710709695559736,-4.289290304440264,-10.0,0.0,0.040846323836910996,3.530639388763677,True,0,ok
18.6,0.69,0.14318812482449464,-0.23864463278935513,-0.06687225967908915,3.465112641369402e-08,-0.0092389067811883,-0.9911528968733851,3.8123272737859115,3.3123272737859115,-0.5,4.901513454368941,-5.098486545631059,-10.0,0.0,0.04367820605212973,3.3127530653495803,True,0,ok
18.6,0.73,0.11449825254292263,-0.19784197143286542,-0.013422395951878326,1.990661085864421e-09,-0.0028183563679804995,-0.9830995917637962,3.9253926523470533,3.4253926523470533,-0.5,4.139510391255118,-5.8604896087448815,-10.0,0.0,0.060735487593771974,3.4259776237277886,True,0,ok
18.6,0.7699999999999999,0.09562786158135037,-0.15610509938558068,0.055335985874509705,1.2032456912387261e-09,0.0017861536831299356,-0.9706133649308432,4.035771704480419,3.5357717044804193,-0.5,3.420836181912013,-6.579163818087987,-10.0,0.0,0.06428057438897201,3.5364276903116028,True,0,ok
18.6,0.8099999999999999,0.10575801002229179,-0.11398138611465673,0.1433160154744172,4.446963091085339e-10,0.004799310319584164,-0.9610083898694131,4.143463172603806,3.6434631726038056,-0.5,2.7440013431055212,-7.255998656894478,-10.0,0.0,0.027853294459915898,3.6437825694203636,True,0,ok
18.6,0.85,0.13499088987132046,-0.06916806642759585,0.2232537922785561,2.547401579410377e-09,0.006414348342889074,1.1334777271711447,4.248619135278831,3.7486191352788314,-0.5,2.105210504827259,-7.894789495172741,-10.000000000000002,0.0,0.11528690111010813,3.750057978770929,True,0,ok
