theta_B_deg,kdf,residual_norm,radius_residual,length_residual,sigma_E_rad,theta_Rao_E_deg,mass_residual,performance_residual,rao_exit_residual,thrust_coefficient,thrust_coefficient_target,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
24.75,0.1575,0.10731036917144537,-0.038214637203844534,-0.11108287974837998,0.14403743029268876,4.1611688544714545,4.897507692962234e-10,-0.2283747970150479,1.9832737233945077,1.1936495317818299,1.5469291660826012,3.201238647681368,3.375016460230509,0.1737778125491407,18.847547546958758,21.847547546958758,3.000000000000001,3.0,12.413905702152313,3.3790907465207214,True,0,ok
24.75,0.16125,0.09793298291897297,-0.020713396955972765,-0.08064229937103179,0.14778491861120585,3.7255623630437893,1.8826503030405314e-10,-0.22168399290229193,2.272798382359797,1.2039997318083975,1.5469291660826012,3.2328778820005666,3.408856678799437,0.17597879679887063,18.612497986495743,21.612497986495747,3.000000000000001,3.0,12.193014475150257,3.4152058160454897,True,0,ok
24.75,0.16499999999999998,0.09226877063802259,-0.0034183218181004188,-0.05015630482987227,0.15170114787606878,3.292149755548141,2.9266911862057184e-10,-0.21533937810972661,2.6401701520232175,1.2138144014785759,1.5469291660826012,3.2637080615266942,3.4418559001544953,0.17814783862780104,18.39121992709983,21.39121992709983,3.000000000000001,3.0,11.983985276136874,3.450345516153928,True,0,ok
24.75,0.16875,0.08274684358481171,-0.05053107258879991,-0.057873862169589514,0.12098903731474467,4.077553689276599,1.1687875871144444e-09,-0.20422172677216854,1.70007846217116,1.2310126205909817,1.5469291660826012,3.2947955062800225,3.294795506280022,-4.440892098500626e-16,18.165060742473774,18.165060742473774,0.0,0.0,11.009714894762299,3.386085646000396,True,0,ok
24.75,0.1725,0.07641775401092098,-0.034975424299610265,-0.027978469328383482,0.12455097082449347,3.671544686292017,1.196294529797103e-09,-0.1981834202184937,1.9436628373731157,1.240353453112609,1.5469291660826012,3.3255842092819057,3.325584209281906,4.440892098500626e-16,17.943620960405976,17.943620960405976,0.0,0.0,10.807789648792545,3.4196283165300034,True,0,ok
24.75,0.17625,0.07493842505478793,-0.019427210564259428,0.0023061405816789554,0.12831433222514801,3.2594783035724464,5.6715825438840064e-09,-0.192439784325063,2.2555357032083,1.249238450995516,1.5469291660826012,3.356137814515371,3.356137814515371,0.0,17.725884787337176,17.725884787337176,0.0,0.0,10.61134799111292,3.4529626902204065,True,0,ok
24.75,0.18,0.07842205496566079,-0.10437343051209512,-0.04787063789240161,0.07255787445910185,5.257167447370666,1.140158353191267e-09,-0.18622013184022512,0.7907794489265946,1.2588598128272097,1.5469291660826012,3.3867313634885092,3.775059589880854,0.3883282263923449,17.507148799248434,23.507148799248434,5.999999999999999,6.0,9.414427424317273,3.284616225249086,True,0,ok
24.84375,0.12,0.2505389411861463,-0.19337898928979527,-0.36878016025038224,0.1221271593831014,7.77445901830503,7.709757613020782e-10,-0.312305211159474,0.9000460070723727,1.0638151262204254,1.5469291660826012,2.9067599674603635,3.0612804298352767,0.15452046237491324,21.144241843448892,24.144241843448892,3.000000000000001,3.0,14.77182981487827,3.04782733428265,True,0,ok
24.84375,0.12375,0.23489826356187082,-0.17793419359206222,-0.3443814840440697,0.12358154745548822,7.442655670204941,4.148223732104299e-09,-0.30169187612520293,0.9513675505963853,1.0802332037343456,1.5469291660826012,2.9374102371329975,3.093830439048827,0.15642020191582962,20.945307314089614,23.945307314089618,3.000000000000001,3.0,14.523356765100113,3.080593312193545,True,0,ok
24.84375,0.1275,0.21849474995306262,-0.1615633615995559,-0.3184553198535491,0.12531303490371215,7.077048744520741,3.7102096162728798e-09,-0.29147554556533717,1.0145342044615953,1.096037143447743,1.5469291660826012,2.969958272414325,3.1284227360179853,0.1584644636036603,20.70760127330314,23.707601273303144,3.000000000000001,3.0,14.256956762479021,3.1161627440155053,True,0,ok
